year,type,name,postal_code,num_cardholders,revenue_self_generated,revenue_total_operating,revenue_total_capital,expend_materials,expend_staff,expend_total_operating,num_print_volumes,num_e_book_audio_titles,hoopla,num_e_learning_services,num_took_e_learning_courses,num_workstations_internet,total_direct_circulation,program_attendance,num_tech_programs,ill_num_borrowed,ill_num_lent,num_use_wifi,num_visits_irl,num_visits_websites,population,households
2003,Public or Union Library,Champlain Twp,K0B1R0,1042,2239,106352,0,11688,47905,106936,16163,NA,NA,NA,NA,6,14739,668,NA,251,0,0,297,1,8620,3621
2003,Public or Union Library,Chapleau Twp,P0M1K0,1282,2857,101238,0,14246,79067,103557,21151,NA,NA,NA,NA,2,18514,250,NA,100,0,0,208,0,2671,1212
2003,Contracting Municipality,Chapple Twp,P0W1A0,0,0,2828,0,0,0,1828,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,854,376
2003,Contracting Municipality,"Charlton and Dack, Municipality of",P0J1H0,0,0,8346,0,0,0,8346,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,714,281
2003,Public or Union Library,Chatham-Kent,N7M2G6,55532,92769,2763271,0,293294,1954446,2763270,285897,NA,NA,NA,NA,43,687236,32502,NA,1164,1164,0,7320,0,103824,45423
2003,First Nations Library,Chippewa of the Thames FN,N0L1Y0,20,0,33847,0,0,13181,19061,3283,NA,NA,NA,NA,5,800,50,NA,0,0,0,30,0,880,0
2003,First Nations Library,Chippewas of Georgina Island FN,L0E1R0,110,250,26132,0,350,15983,32132,3044,NA,NA,NA,NA,4,5160,3217,NA,0,0,0,71,0,177,0
2003,First Nations Library,Chippewas of Kettle & Stony Point FN,N0N1J1,412,0,19611,0,434,14693,20336,3629,NA,NA,NA,NA,2,3036,335,NA,0,0,0,32,5,1179,0
2003,First Nations Library,Chippewas of Mnjikaning FN,L3V6H6,616,0,121933,30871,18698,92904,121933,9957,NA,NA,NA,NA,6,1952,2860,NA,0,0,0,202,0,576,0
2003,Public or Union Library,Clarence-Rockland,K4K1C3,6832,2939,255945,2021,35336,138349,244318,22785,NA,NA,NA,NA,8,51118,399,NA,278,204,0,536,0,18557,7012
2003,Public or Union Library,Clarington,L1C1T7,34275,65976,1781449,819288,163461,1225666,1780387,156203,NA,NA,NA,NA,77,536584,12341,NA,1033,1252,0,5928,938,62469,24359
2003,Public or Union Library,Clearview Twp,L0M1S0,4639,19229,398362,19697,55800,220463,356160,47466,NA,NA,NA,NA,13,90793,6248,NA,945,20,0,1043,235,13138,5640
2003,Public or Union Library,Cobalt,P0J1C0,893,1332,62639,0,2955,37854,59856,13803,NA,NA,NA,NA,3,15000,250,NA,26,0,0,110,2642,1218,617
2003,Public or Union Library,Cobourg,K9A5P4,10866,76886,1013092,0,126841,441663,962667,71342,NA,NA,NA,NA,16,241940,5463,NA,1349,1395,0,2603,0,15697,7288
2003,Public or Union Library,Cochrane,P0L1C0,4826,13376,218002,0,20721,141433,218002,23657,NA,NA,NA,NA,9,46280,1913,NA,1486,371,0,604,0,5457,2598
2003,Contracting Municipality,Coleman Twp,P0J1C0,0,0,1498,0,0,0,1498,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,518,340
2003,Public or Union Library,Collingwood,L9Y0W6,5831,67382,868106,120331,74495,628070,868139,65996,NA,NA,NA,NA,4,171255,6287,NA,1394,1331,0,3321,432,15993,11010
2003,Public or Union Library,Conmee,P0T1W0,228,6,5831,0,1345,0,5740,5746,NA,NA,NA,NA,1,1017,0,NA,0,0,0,17,0,721,275
2003,Public or Union Library,Cornwall,K6H5V1,14845,86012,1549860,0,167707,972848,1549500,116219,NA,NA,NA,NA,18,263172,10770,NA,1352,1172,0,5660,803,44999,20546
2003,Public or Union Library,"County of Prince Edward, The Corporation of the",K0K2T0,7613,36219,508987,0,109821,323812,509808,99393,NA,NA,NA,NA,23,147978,5314,NA,2171,1573,0,2090,0,22752,11852
2003,Public or Union Library,Cramahe Twp,K0K1S0,1847,1778,122077,0,24215,50576,101343,18291,NA,NA,NA,NA,6,22846,48,NA,503,0,0,288,0,5160,2434
2003,First Nations Library,Curve Lake FN,K0L1R0,226,0,43512,0,2517,13890,41386,1900,NA,NA,NA,NA,3,2000,129,NA,20,2,0,54,0,697,0
2003,Contracting LSB,Dawson LSB,P0P1R0,0,0,274,0,0,0,274,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,28,0
2003,Contracting Municipality,Dawson Twp,P0W1L0,0,0,2500,0,0,0,2500,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,593,311
2003,Public or Union Library,Deep River,K0J1P0,3045,26600,265651,0,47219,148410,265651,48094,NA,NA,NA,NA,4,79873,2615,NA,756,618,0,1089,0,4015,1917
2003,First Nations Library,Delaware FN,N0P2K0,367,0,39478,0,0,14625,24478,1210,NA,NA,NA,NA,8,582,33,NA,0,0,0,22,0,472,0
2003,Public or Union Library,Deseronto,K0K1X0,0,5028,79727,0,7558,29172,63819,12300,NA,NA,NA,NA,9,10003,348,NA,124,0,0,134,0,1656,757
2003,First Nations Library,Dokis FN,P0M2K0,262,0,28802,0,1100,14300,25600,2500,NA,NA,NA,NA,5,520,30,NA,10,0,0,20,10,195,0
2003,Public or Union Library,Dorion Twp,P0T1K0,320,550,29481,0,2283,22670,28468,10325,NA,NA,NA,NA,4,6628,250,NA,134,0,0,108,0,417,208
2003,Public or Union Library,Douro-Dummer Twp,K0L1S0,574,6839,51903,0,12728,24650,51903,6384,NA,NA,NA,NA,6,7418,13,NA,5,0,0,0,0,6455,3325
2003,Public or Union Library,Dryden,P8N2A7,3332,6692,389859,12716,31732,231507,371191,25203,NA,NA,NA,NA,6,58347,232,NA,1116,195,0,966,0,7587,3555
2003,Public or Union Library,Dubreuilville Twp,P0S1B0,284,25,14008,3189,6667,5832,14008,4804,NA,NA,NA,NA,5,1540,0,NA,0,0,0,17,3,821,353
2003,Public or Union Library,Ear Falls Twp,P0V1T0,927,2786,93649,0,8608,65622,93649,17959,NA,NA,NA,NA,5,27627,200,NA,38,116,0,263,0,1054,570
2003,Public or Union Library,East Ferris Twp,P0H1B0,885,687,47327,2540,5613,22094,34974,19734,NA,NA,NA,NA,6,16993,591,NA,466,0,0,170,2,4315,1816
2003,Contracting Municipality,East Garafraxa Twp,L0N1N0,0,0,49219,0,0,0,49219,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,2009,772
2003,Public or Union Library,East Gwillimbury,L9N1P2,12214,26264,650373,42690,72450,430562,628953,64774,NA,NA,NA,NA,6,134244,5569,NA,758,892,0,1348,396,19324,6702
2003,Contracting Municipality,East Hawkesbury Twp,K0B1P0,0,0,11546,0,0,0,11546,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,3329,1399
2003,Public or Union Library,East Luther Grand Valley Twp,L0N1G0,2650,8876,176297,0,26943,87159,152467,24749,NA,NA,NA,NA,6,61384,1150,NA,692,456,0,600,49,2526,978
2003,Public or Union Library,Edwardsburgh/Cardinal,K0E1X0,1498,1348,91853,0,15259,42006,70041,27791,NA,NA,NA,NA,6,14182,267,NA,64,18,0,327,49,6169,2822
2003,"County, County co-operative or Regional Municipality Library",Elgin County,N5R5V1,12793,18070,1604074,0,197210,1128567,1604074,218589,NA,NA,NA,NA,43,298294,13717,NA,2669,2678,0,3638,124,45209,18361
2003,Public or Union Library,Elizabethtown - Kitley,K0E1A0,1350,0,48137,0,17869,26778,57908,44025,NA,NA,NA,NA,9,23578,355,NA,35,0,0,232,0,9555,3819
2003,Public or Union Library,Elliot Lake,P5A2T2,5933,17226,414239,1083,59256,222921,414238,48850,NA,NA,NA,NA,4,94528,63,NA,0,0,0,2866,0,11542,6197
2003,Public or Union Library,Emo Twp,P0W1E0,1135,14280,65133,0,8845,37561,58859,26854,NA,NA,NA,NA,2,25983,0,NA,223,0,0,164,0,1173,541
2003,Public or Union Library,Englehart,P0J1H0,2010,18333,97784,0,7954,51873,82715,21678,NA,NA,NA,NA,9,19500,350,NA,0,0,0,231,120,1570,746
2003,Public or Union Library,Espanola,P5E1S4,3663,10716,272698,10851,48437,178080,272698,45098,NA,NA,NA,NA,4,61990,875,NA,644,446,0,624,0,5187,2389
2003,Public or Union Library,Essa,L0M1B1,7275,9932,352494,0,38551,243436,329928,23099,NA,NA,NA,NA,5,39935,1561,NA,404,1,0,518,40,16210,4835
2003,"County, County co-operative or Regional Municipality Library",Essex County,N8M1Y3,46013,104790,3476090,0,554860,2362700,3462090,387530,NA,NA,NA,NA,60,857336,20268,NA,503,1544,0,8192,0,157342,62039
2003,Contracting Municipality,Evanturel Twp,P0J1H0,0,0,6192,0,0,0,6192,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,503,205
2003,Contracting Municipality,Faraday Twp,K0L1C0,0,0,5595,0,0,0,5595,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1402,1298
2003,Public or Union Library,Fauquier-Strickland Twp,P0L1G0,528,3476,45184,10124,5893,27403,41849,14043,NA,NA,NA,NA,6,6129,860,NA,83,0,0,151,36,679,412
2003,Public or Union Library,Fort Erie,L2A2M1,25872,62218,1004913,37500,100624,646032,979895,92524,NA,NA,NA,NA,11,233194,5654,NA,554,420,0,3650,1025,27291,13811
2003,Public or Union Library,Fort Frances,P9A0A2,7838,43785,447688,14161,65007,299136,424227,73541,NA,NA,NA,NA,8,222856,6385,NA,256,448,0,1733,391,7986,3788
2003,Public or Union Library,French River,P0M2N0,1438,2913,94769,0,7378,71787,90714,18022,NA,NA,NA,NA,20,26501,65,NA,357,0,0,411,0,2856,2313
2003,Public or Union Library,Front of Yonge Twp,K0E1R0,619,0,29176,0,11733,11668,28751,12367,NA,NA,NA,NA,2,14565,10,NA,111,0,0,137,0,2442,1181
2003,Public or Union Library,Galway-Cavendish & Harvey Twp,K0L1J0,2659,31449,110405,0,14403,55071,100979,19627,NA,NA,NA,NA,7,32600,750,NA,165,493,0,168,63,4096,5556
2003,Public or Union Library,Gananoque,K7G2Y5,1476,1851,121098,25343,12578,83236,122473,15483,NA,NA,NA,NA,3,31883,526,NA,490,77,0,327,0,4908,2404
2003,First Nations Library,Garden River FN,P6A5K9,130,0,15741,7200,2479,13000,15742,2026,NA,NA,NA,NA,9,3530,350,NA,40,0,0,145,120,1036,0
2003,Public or Union Library,Gauthier Twp,P0K1B0,60,0,718,0,0,0,718,4881,NA,NA,NA,NA,1,280,0,NA,0,0,0,10,0,132,65
2003,Public or Union Library,Georgian Bay Twp,P0E1E0,1430,7402,116016,0,17566,50139,116016,16038,NA,NA,NA,NA,6,18079,2528,NA,106,0,0,229,0,2038,5027
2003,Public or Union Library,Georgina,L4P3P7,19951,50849,1127329,87500,136767,756938,1141829,97241,NA,NA,NA,NA,16,180795,2952,NA,945,1078,0,2287,7538,35035,16132
2003,Contracting Municipality,Gillies Twp,P0T1W0,0,0,984,0,0,0,984,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,497,209
2003,LSB Library,Gogama LSB,P0M1W0,498,0,1338,0,154,0,715,4100,NA,NA,NA,NA,2,970,0,NA,12,0,0,13,0,475,0
2003,Public or Union Library,Gore Bay Union,P0P1H0,920,2495,35719,4800,9617,19551,36629,11581,NA,NA,NA,NA,2,12000,0,NA,285,40,0,65,0,1667,1375
2003,Contracting LSB,Goulais & District LSB,P6B5V1,0,0,9653,0,0,0,9653,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,4148,0
2003,Public or Union Library,Gravenhurst,P1P1J1,10505,25407,384988,0,54219,232207,384988,37812,NA,NA,NA,NA,5,76804,2058,NA,1320,623,0,845,999,9090,7655
2003,Public or Union Library,Greater Madawaska Twp,K0J1H0,468,937,46933,0,3492,18601,29812,8316,NA,NA,NA,NA,5,4164,122,NA,168,0,0,70,0,2093,2509
2003,Public or Union Library,Greater Sudbury,P3C4X8,98212,179602,5474029,0,720246,3787578,5474029,615592,NA,NA,NA,NA,92,1071245,26153,NA,2043,3475,0,22440,1973,157456,70235
2003,Public or Union Library,Greenstone,P0T1M0,3805,11288,376165,0,38218,217390,327724,82145,NA,NA,NA,NA,21,35123,725,NA,322,146,0,500,0,5216,3032
2003,Public or Union Library,Grey Highlands,N0C1E0,4219,10340,213314,9200,35020,158130,246352,43163,NA,NA,NA,NA,15,64784,3158,NA,1092,725,0,857,8,8154,5024
2003,Public or Union Library,Grimsby,L3M1Y1,7500,55886,658936,3917393,94358,454779,658936,49637,NA,NA,NA,NA,9,220000,4800,NA,820,658,0,2661,45,19567,7905
2003,Public or Union Library,Guelph,N1H4J6,76504,280845,4543044,105019,763500,2997340,4541744,314474,NA,NA,NA,NA,17,1301533,14100,NA,1600,3498,0,21019,11292,94201,43322
2003,Public or Union Library,Haldimand County,N1A2X5,23000,76754,1095682,20000,144363,687597,1027629,146360,NA,NA,NA,NA,12,277600,6928,NA,1261,1754,0,3461,0,40486,18154
2003,"County, County co-operative or Regional Municipality Library",Haliburton County,K0M1S0,3073,1680,357146,0,48484,231949,353646,31354,NA,NA,NA,NA,10,87219,520,NA,3862,660,0,895,198,14101,21172
2003,Contracting LSB,Hallebourg LSB,P0L1L0,0,0,428,0,0,0,428,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,295,0
2003,Public or Union Library,Halton Hills,L7G1X2,15833,80635,1687218,111923,129517,1292812,1683669,96265,NA,NA,NA,NA,10,298419,8891,NA,2168,1085,0,2425,1999,44725,17161
2003,Public or Union Library,Hamilton,L8N4E4,269043,621171,24039280,0,2827544,14962478,24039280,1145616,NA,NA,NA,NA,190,4364434,52976,NA,1523,3181,0,68878,34267,459638,196845
2003,Contracting Municipality,Hamilton Twp,K9A4W5,0,0,200942,0,0,0,201342,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,9819,4586
2003,Public or Union Library,Hanover,N4N2P1,3105,46490,351075,6253,44026,222678,371293,33651,NA,NA,NA,NA,3,68477,2119,NA,2430,383,0,1258,0,6585,3100
2003,Contracting Municipality,Harley Twp,P0J1P0,0,0,2486,0,0,0,2486,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,603,211
2003,Contracting Municipality,Harris Twp,P0J1P0,0,0,2941,0,0,0,2941,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,519,230
2003,Public or Union Library,Hastings Highlands,K0L2S0,985,328,28601,0,485,22430,25358,6920,NA,NA,NA,NA,6,3560,75,NA,165,0,0,131,18,3515,3595
2003,Public or Union Library,Havelock-Belmont-Methuen Twp,K0L1Z0,1779,456,62336,15732,10751,30739,75304,27715,NA,NA,NA,NA,9,29940,480,NA,39,0,0,252,0,4178,4106
2003,Contracting LSB,Hawk Junction LSB,P0S1G0,0,0,547,0,0,0,547,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,300,0
2003,Public or Union Library,Hawkesbury,K6A1H1,4596,22636,434329,0,50664,311938,440448,49910,NA,NA,NA,NA,6,82898,3498,NA,735,888,0,1321,0,10154,4754
2003,Public or Union Library,"Head, Clara & Maria Twp",K0J2K0,56,2214,5962,20000,499,1620,4828,2238,NA,NA,NA,NA,1,1103,12,NA,1,0,0,24,0,251,320
2003,Public or Union Library,Hearst,P0L1N0,5456,10087,168023,0,13311,75145,140862,21242,NA,NA,NA,NA,6,43047,517,NA,230,232,0,459,0,5468,2475
2003,First Nations Library,Henvey Inlet FN,P0G1J0,38,0,34885,9000,500,20800,22781,2500,NA,NA,NA,NA,4,1165,25,NA,0,0,0,52,0,159,0
2003,Contracting Municipality,Hilliard Twp,P0J1S0,0,0,613,0,0,0,613,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,219,91
2003,Public or Union Library,Hilton Union,P0R1G0,687,360,26235,5958,7822,6485,21734,9332,NA,NA,NA,NA,1,10981,18,NA,0,0,0,45,0,442,490
2003,Public or Union Library,Hornepayne Twp,P0M1Z0,623,4813,144158,0,9422,86253,134352,14778,NA,NA,NA,NA,5,30843,75,NA,171,0,0,119,18,1265,587
2003,Contracting Municipality,Horton Twp,K7V3Z8,0,0,5050,0,0,0,5050,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,2492,1203
2003,Contracting Municipality,Hudson Twp,P0J1P0,0,0,2972,0,0,0,2972,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,468,315
2003,Public or Union Library,Huntsville,P1H1W4,8586,50409,543930,8143,90294,320450,543930,57185,NA,NA,NA,NA,12,220160,4127,NA,2121,635,0,3845,318,15086,9186
2003,Contracting LSB,Hurkett LSB,P0T1K0,0,0,497,0,0,0,497,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,389,0
2003,"County, County co-operative or Regional Municipality Library",Huron County,N0M1L0,29974,46682,1888722,146000,327996,1182494,1850483,234729,NA,NA,NA,NA,39,342641,8148,NA,1563,2448,0,4832,716,58066,26929
2003,Public or Union Library,Huron Shores,P0R1H0,413,0,25276,0,2168,15817,25762,5704,NA,NA,NA,NA,7,2173,10,NA,51,0,0,66,4,1684,1322
2003,Public or Union Library,Ignace Twp,P0T1T0,691,3097,159488,0,12547,115575,154330,18329,NA,NA,NA,NA,2,21128,1313,NA,234,78,0,239,0,1494,845
2003,Public or Union Library,Innisfil,L9S1A8,12281,51236,1310562,5718,101040,882487,1280842,106789,NA,NA,NA,NA,41,250293,13771,NA,1857,2830,0,2827,2614,26714,12111
2003,Public or Union Library,Iroquois Falls,P0K1G0,1329,6130,145151,0,11388,87333,269217,30261,NA,NA,NA,NA,5,30501,519,NA,348,370,0,329,0,5307,2399
2003,First Nations Library,Iskatewizaagegan FN,P0X1E0,50,0,22842,4000,5859,13000,22859,2409,NA,NA,NA,NA,10,375,30,NA,0,0,0,45,0,316,0
2003,Public or Union Library,James Twp,P0J1G0,396,2163,26447,0,1439,9732,17811,10522,NA,NA,NA,NA,4,3069,150,NA,72,0,0,50,0,467,259
2003,Contracting Municipality,Jocelyn Twp,P0R1G0,0,0,1503,0,0,0,1503,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,278,349
2003,Contracting LSB,Jogues LSB,P0L1R0,0,0,448,0,0,0,448,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,540,0
2003,Contracting Municipality,Johnson Twp,P0R1E0,0,0,2405,0,0,0,2405,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,619,506
2003,Contracting Municipality,Joly Twp,P0A1Z0,0,0,851,0,0,0,851,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,272,236
2003,First Nations Library,Kanhiote-Tyendinaga Territory FN,K0K1X0,1448,1909,47641,1205,3158,25997,38824,5885,NA,NA,NA,NA,6,1395,395,NA,14,0,0,63,0,1964,0
2003,Public or Union Library,Kapuskasing,P5N1P9,2608,6131,203426,0,32174,135553,187018,38885,NA,NA,NA,NA,4,38030,0,NA,292,155,0,404,0,9325,4145
2003,Public or Union Library,"Kawartha Lakes, City of",K9V2Y6,12883,25686,1124849,225147,126913,777752,1189902,170583,NA,NA,NA,NA,67,318091,8291,NA,3354,1164,0,4504,0,65084,35335
2003,Public or Union Library,Kearney & Area,P0A1M0,471,943,46550,0,4281,10401,25990,9309,NA,NA,NA,NA,3,3936,41,NA,62,0,0,47,0,725,1098
2003,Public or Union Library,Kenora City,P9N1S7,12757,52543,584727,51797,66885,385355,546765,60726,NA,NA,NA,NA,15,236040,1400,NA,720,320,0,2108,0,14846,7207
2003,Contracting Municipality,Kerns Twp,P0J1P0,0,0,1822,0,0,0,1822,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,373,138
2003,Public or Union Library,"Killaloe, Hagarty & Richards Twp",K0J2A0,750,1189,35477,0,4455,25184,36947,13869,NA,NA,NA,NA,2,9745,330,NA,73,0,0,74,0,2329,1560
2003,Contracting Municipality,"Killarney, Municipality of",P0M2A0,0,0,1066,0,0,0,1066,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,460,927
2003,Public or Union Library,King Twp,L7B1A6,8485,56255,875444,18770,103068,594416,866891,66485,NA,NA,NA,NA,14,146945,3261,NA,761,769,0,2492,1118,17948,6446
2003,Public or Union Library,Kingston-Frontenac,K7L1X8,97809,198115,4966125,400000,577133,3376524,4925604,743574,NA,NA,NA,NA,70,1177301,34467,NA,1132,1154,0,14770,1679,130076,66442
2003,Public or Union Library,Kirkland Lake,P2N1P1,4314,15610,254231,0,21324,187203,254231,48990,NA,NA,NA,NA,6,49880,962,NA,437,596,0,650,0,9568,4959
2003,Public or Union Library,Kitchener,N2H2H1,86008,393933,7169308,243000,918187,5097058,7169273,506368,NA,NA,NA,NA,41,1824923,57373,NA,742,2360,0,19079,7450,177858,75295
2003,Contracting LSB,Lac Ste. Therese LSB,P0L1N0,0,0,695,0,0,0,695,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,172,0
2003,Contracting Municipality,Laird Twp,P0S1C0,0,0,2429,0,0,0,2429,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,990,534
2003,Public or Union Library,Lake of Bays Twp,P0B1A0,1520,5825,100852,0,22787,66039,149848,21996,NA,NA,NA,NA,9,33568,4606,NA,236,225,0,498,0,2606,4613
2003,Contracting Municipality,Lake of The Woods Twp,P0W1L0,0,0,3043,0,0,0,3043,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,377,639
2003,"County, County co-operative or Regional Municipality Library",Lambton County,N0N1T0,0,109633,4442637,120000,607536,3295237,4455640,561143,NA,NA,NA,NA,82,1147360,43576,NA,4784,2009,0,18217,3589,122405,54559
2003,Public or Union Library,Lanark Highlands Twp,K0G1K0,271,6013,60944,0,15251,35897,56848,15105,NA,NA,NA,NA,2,22346,69,NA,251,1,0,372,0,4458,3106
2003,Public or Union Library,Larder Lake Twp,P0K1L0,761,2960,68078,0,5477,29655,50676,19551,NA,NA,NA,NA,4,7285,362,NA,106,0,0,84,61,867,529
2003,Public or Union Library,Latchford,P0J1N0,284,1805,14533,0,1696,0,8696,6923,NA,NA,NA,NA,3,988,23,NA,8,0,0,41,0,298,192
2003,Public or Union Library,Laurentian Hills,K0J1P0,1145,2799,73114,411,16325,46337,72783,19417,NA,NA,NA,NA,3,15178,401,NA,47,201,0,147,56,2727,1369
2003,Contracting Municipality,Laurentian Valley Twp,K8A6W5,0,0,91268,0,0,0,91268,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,8715,3539
2003,Contracting Municipality,LaVallee Twp,P0W1C0,0,0,1887,0,0,0,1887,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1040,383
2003,Public or Union Library,Leeds and the Thousand Islands,K0E1L0,1639,3505,206340,5000,27194,128155,206819,34313,NA,NA,NA,NA,11,45323,1125,NA,977,1263,0,471,0,8720,5471
2003,"County, County co-operative or Regional Municipality Library",Lennox and Addington County,K7R4B9,9615,10295,871702,28786,84338,631873,871702,109090,NA,NA,NA,NA,67,122998,706,NA,2825,1957,0,1551,0,33313,15335
2003,Public or Union Library,Lincoln,L0R1B0,7693,29120,659501,47000,88300,439440,659501,64349,NA,NA,NA,NA,19,180489,4310,NA,1114,583,0,3091,23,18830,7555
2003,Public or Union Library,London,N6A6H9,153217,726220,16004003,1133457,1631099,9926593,15281970,1078043,NA,NA,NA,NA,288,3634127,194002,NA,3192,3739,0,63665,19447,319877,148797
2003,LSB Library,"Loring, Port Loring and District",P0H1B0,100,0,10808,0,8927,1300,10808,2300,NA,NA,NA,NA,0,5200,0,NA,10,0,0,100,0,700,0
2003,Contracting Municipality,"MacDonald, Meredith & Aberdeen Add'l Twp",P0S1C0,0,0,3581,0,0,0,3581,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1407,760
2003,Public or Union Library,Madawaska Valley,K0J1B0,1308,8578,125332,0,20751,68604,125354,21599,NA,NA,NA,NA,3,25652,536,NA,231,236,0,199,0,4236,2904
2003,Contracting Municipality,Madoc Twp,K0K2K0,0,0,16221,0,0,0,16221,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,1939,834
2003,Public or Union Library,Magnetawan,P0A1P0,580,1438,33112,0,3168,17200,36834,7580,NA,NA,NA,NA,6,13624,30,NA,286,5,0,19,51,1184,1806
2003,First Nations Library,Magnetawan FN,P0G1A0,40,0,23288,0,5288,13000,23288,3047,NA,NA,NA,NA,4,400,125,NA,7,0,0,365,0,77,0
2003,Public or Union Library,Manitouwadge Twp,P0T2C0,2002,4227,93569,0,11705,68673,93568,25956,NA,NA,NA,NA,5,36596,329,NA,170,234,0,576,218,2856,1315
2003,Public or Union Library,Marathon Twp,P0T2E0,2837,8927,185070,0,18069,117538,176160,20122,NA,NA,NA,NA,3,24402,526,NA,90,0,0,535,0,4314,1803
2003,Public or Union Library,Markham,L3P3A7,142729,442169,6987011,240505,1064879,4314842,6977031,515607,NA,NA,NA,NA,41,2469087,42264,NA,807,460,0,32831,13061,182110,65493
2003,Public or Union Library,"Markstay-Warren, Municipality of",P0M2G0,451,0,43071,0,16193,23814,43079,22672,NA,NA,NA,NA,3,9514,0,NA,2,0,0,325,0,2843,1266
2003,Public or Union Library,Marmora and Lake,K0K2M0,1347,825,56230,0,7342,36267,56230,14975,NA,NA,NA,NA,4,12227,505,NA,70,0,0,204,0,3634,2455
2003,First Nations Library,Mattagami FN,P0M1W0,51,0,13302,0,0,13000,13000,470,NA,NA,NA,NA,0,2000,2050,NA,0,0,0,100,0,203,0
2003,Public or Union Library,Mattawa,P0H1V0,1275,4179,99232,0,4500,79412,98431,931,NA,NA,NA,NA,9,124453,5049,NA,312,42,0,360,133,2251,1041
2003,Contracting Municipality,Mattawan,P0H1V0,0,0,403,0,0,0,403,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,101,87
2003,Public or Union Library,Mattice-Val Cote,P0L1T0,444,608,46527,0,4140,34791,47160,18896,NA,NA,NA,NA,6,8435,560,NA,28,0,0,64,2,869,406
2003,Public or Union Library,McGarry Twp,P0K1X0,580,2155,58567,0,4308,31268,51765,13730,NA,NA,NA,NA,5,5051,40,NA,115,0,0,129,0,843,451
2003,First Nations Library,M'Chigeeng FN,P0P1G0,210,0,39529,0,1200,33029,39529,7533,NA,NA,NA,NA,4,7730,5000,NA,0,0,0,225,0,918,0
2003,Public or Union Library,McKellar Twp,P0G1C0,599,2194,34483,0,3328,19402,40508,6789,NA,NA,NA,NA,4,5141,0,NA,239,70,0,34,0,867,1336
2003,Contracting Municipality,"McMurrich/Monteith, the Corporation of the Township of",P0A1Y0,0,0,2589,0,0,0,2589,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,666,741
2003,Contracting Municipality,McNab-Braeside,K7A3G8,0,0,11484,0,0,0,11484,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,6351,2868
2003,Public or Union Library,Meaford,N4L1V4,3692,24873,299629,0,18941,123148,263596,29903,NA,NA,NA,NA,6,66237,1128,NA,632,606,0,439,115,9871,5011
2003,Contracting Municipality,Melancthon Twp,L0N1S9,0,0,29527,0,0,0,29527,0,NA,NA,NA,NA,0,0,0,NA,0,0,0,0,0,2427,1039
2003,Public or Union Library,Merrickville-Wolford,K0G1N0,965,970,53711,0,6183,31757,50729,15297,NA,NA,NA,NA,3,17536,738,NA,329,154,0,181,41,2571,1207
2003,First Nations Library,Michipicoten FN,P0S1K0,55,0,62253,21871,3065,29703,34406,1733,NA,NA,NA,NA,6,1248,60,NA,0,0,0,75,0,54,0
2003,"County, County co-operative or Regional Municipality Library",Middlesex County,N6A2P1,15391,34262,2007895,0,367458,1033900,1891129,186622,NA,NA,NA,NA,55,362517,18697,NA,2589,1942,0,4793,3481,63827,24438
